fish,sampleID,site,layer,length,eye_diam,C.d15N,C.d13C,lens_age,age,species,site_class
BU-1-AMME-01,BU-1-AMME-01-R01,BU-1,R01,84,0.7,0.175943266,3.647946382,0.531025253,1,AMME,mixed
BU-1-CACL-01,BU-1-CACL-01-R02,BU-1,R02,170,1.4,3.075241471,4.239491858,0.283833287,2,CACL,mixed
BU-1-CACL-01,BU-1-CACL-01-R03,BU-1,R03,170,1.4,2.605121791,-1.146552933,0.587338454,2,CACL,mixed
BU-1-CACL-01,BU-1-CACL-01-R04,BU-1,R04,170,1.4,1.919405825,-0.429629731,0.73650595,2,CACL,mixed
BU-1-CACL-01,BU-1-CACL-01-R05,BU-1,R05,170,1.4,2.236811469,1.429059018,1.092181563,2,CACL,mixed
BU-1-CACL-01,BU-1-CACL-01-R06,BU-1,R06,170,1.4,2.551222719,2.67562498,1.613902585,2,CACL,mixed
BU-1-CACL-02,BU-1-CACL-02-R02,BU-1,R02,153,1.25,1.944359099,5.701922675,0.333672446,2,CACL,mixed
BU-1-CACL-02,BU-1-CACL-02-R04,BU-1,R04,153,1.25,1.33849361,4.784859268,0.796341934,2,CACL,mixed
BU-1-CACL-02,BU-1-CACL-02-R05,BU-1,R05,153,1.25,0.526015013,5.285860047,1.272234691,2,CACL,mixed
BU-1-CACL-02,BU-1-CACL-02-R06,BU-1,R06,153,1.25,0.860388883,6.889283627,1.651447215,2,CACL,mixed
BU-1-CACL-03,BU-1-CACL-03-R01,BU-1,R01,159,1.3,1.574778429,7.112307624,0.211530058,2,CACL,mixed
BU-1-CACL-03,BU-1-CACL-03-R02,BU-1,R02,159,1.3,1.358184011,4.918966621,0.526743376,2,CACL,mixed
BU-1-CACL-03,BU-1-CACL-03-R03,BU-1,R03,159,1.3,1.601727964,4.852522376,0.742978961,2,CACL,mixed
BU-1-CACL-03,BU-1-CACL-03-R04,BU-1,R04,159,1.3,1.935103703,5.702618093,1.132378014,2,CACL,mixed
BU-1-CACL-03,BU-1-CACL-03-R05,BU-1,R05,159,1.3,2.286445799,6.455573049,1.603741809,2,CACL,mixed
BU-1-CACL-04,BU-1-CACL-04-L02,BU-1,L02,153,1.15,1.186505487,3.778358637,0.401978816,2,CACL,mixed
BU-1-CACL-04,BU-1-CACL-04-L03,BU-1,L03,153,1.15,0.337096045,3.628097535,0.761935092,2,CACL,mixed
BU-1-CACL-04,BU-1-CACL-04-L04,BU-1,L04,153,1.15,0.222310985,7.377616577,1.28473648,2,CACL,mixed
BU-1-CACL-05,BU-1-CACL-05-R01,BU-1,R01,152,1.25,2.764550526,6.085030534,0.158607499,2,CACL,mixed
BU-1-CACL-05,BU-1-CACL-05-R02,BU-1,R02,152,1.25,1.320255035,6.511916676,0.467848127,2,CACL,mixed
BU-1-CACL-05,BU-1-CACL-05-R03,BU-1,R03,152,1.25,0.816198903,2.564582719,0.689726518,2,CACL,mixed
BU-1-CACL-05,BU-1-CACL-05-R04,BU-1,R04,152,1.25,0.743335344,3.426768739,1.164178337,2,CACL,mixed
BU-1-CACL-05,BU-1-CACL-05-R05,BU-1,R05,152,1.25,1.073716689,4.997317953,1.674770948,2,CACL,mixed
BU-1-CACL-06,BU-1-CACL-06-R01,BU-1,R01,132,1.1,1.203473713,6.492652642,0.43038467,2,CACL,mixed
BU-1-CACL-06,BU-1-CACL-06-R02,BU-1,R02,132,1.1,0.437907271,5.21687086,0.84843133,2,CACL,mixed
BU-1-CACL-06,BU-1-CACL-06-R03,BU-1,R03,132,1.1,0.989873689,5.196010603,1.252221772,2,CACL,mixed
BU-1-CACL-06,BU-1-CACL-06-R04,BU-1,R04,132,1.1,2.718636502,3.734098901,1.722268875,2,CACL,mixed
BU-1-CACL-07,BU-1-CACL-07-R01,BU-1,R01,137,1.05,1.449013928,6.383302744,0.244457871,2,CACL,mixed
BU-1-CACL-07,BU-1-CACL-07-R02,BU-1,R02,137,1.05,0.386004462,5.275569402,0.679211634,2,CACL,mixed
BU-1-CACL-07,BU-1-CACL-07-R03,BU-1,R03,137,1.05,0.202348366,4.151898755,1.142541094,2,CACL,mixed
BU-1-CACL-08,BU-1-CACL-08-R01,BU-1,R01,125,1.1,1.408907212,7.551328024,0.436690453,2,CACL,mixed
BU-1-CACL-08,BU-1-CACL-08-R02,BU-1,R02,125,1.1,0.532548234,3.607073257,0.998225138,2,CACL,mixed
BU-1-CACL-08,BU-1-CACL-08-R03,BU-1,R03,125,1.1,-0.062337815,2.105414045,1.672244729,2,CACL,mixed
BU-1-CACL-09,BU-1-CACL-09-R01,BU-1,R01,120,0.95,0.458686543,5.16749999,0.559128533,2,CACL,mixed
BU-1-CACL-09,BU-1-CACL-09-R02,BU-1,R02,120,0.95,1.002667913,6.379882697,1.431884694,2,CACL,mixed
BU-1-CACL-10,BU-1-CACL-10-R10,BU-1,R10,86,0.75,0.747146389,6.277954849,0.610168387,1,CACL,mixed
BU-1-CAIN-01,BU-1-CAIN-01-R01,BU-1,R01,168,1.5,1.113914145,6.718748007,0.30029014,2,CAIN,mixed
BU-1-CAIN-01,BU-1-CAIN-01-R02,BU-1,R02,168,1.5,0.571929037,7.192463652,0.589597358,2,CAIN,mixed
BU-1-CAIN-01,BU-1-CAIN-01-R03,BU-1,R03,168,1.5,0.62782437,5.001324891,0.817123988,2,CAIN,mixed
BU-1-CAIN-01,BU-1-CAIN-01-R04,BU-1,R04,168,1.5,1.009110395,3.731688628,1.141336096,2,CAIN,mixed
BU-1-CAIN-01,BU-1-CAIN-01-R05,BU-1,R05,168,1.5,0.996134693,3.494929262,1.406226102,2,CAIN,mixed
BU-1-CAIN-01,BU-1-CAIN-01-R06,BU-1,R06,168,1.5,1.174800133,3.817553437,1.682591315,2,CAIN,mixed
BU-1-CAIN-01,BU-1-CAIN-01-R07,BU-1,R07,168,1.5,1.120901062,4.821486702,1.916666667,2,CAIN,mixed
BU-1-CAIN-02,BU-1-CAIN-02-R01,BU-1,R01,98,0.9,1.188683228,4.994621078,0.351242691,1,CAIN,mixed
BU-1-CAIN-02,BU-1-CAIN-02-R02,BU-1,R02,98,0.9,0.39616725,7.47296491,0.655917315,1,CAIN,mixed
BU-1-CAIN-03,BU-1-CAIN-03-R01,BU-1,R01,216,1.7,2.772717052,5.897517923,0.189322825,2,CAIN,mixed
BU-1-CAIN-03,BU-1-CAIN-03-R02,BU-1,R02,216,1.7,1.357367359,7.702616332,0.385235306,2,CAIN,mixed
BU-1-CAIN-03,BU-1-CAIN-03-R03,BU-1,R03,216,1.7,1.443206621,6.29791895,0.513927068,2,CAIN,mixed
BU-1-CAIN-03,BU-1-CAIN-03-R04,BU-1,R04,216,1.7,1.878391717,5.618652926,0.642891477,2,CAIN,mixed
BU-1-CAIN-03,BU-1-CAIN-03-R05,BU-1,R05,216,1.7,1.885378634,6.128476695,0.803317022,2,CAIN,mixed
BU-1-CAIN-03,BU-1-CAIN-03-R06,BU-1,R06,216,1.7,1.553999157,5.814467202,1.059165791,2,CAIN,mixed
BU-1-CAIN-03,BU-1-CAIN-03-R07,BU-1,R07,216,1.7,1.738653383,5.058579118,1.268140747,2,CAIN,mixed
BU-1-CAIN-03,BU-1-CAIN-03-R08,BU-1,R08,216,1.7,1.769595443,4.569839062,1.591425988,2,CAIN,mixed
BU-1-GIRO-01,BU-1-GIRO-01-R01,BU-1,R01,143,1.3,2.365774525,6.591074406,0.048054754,2,GIRO,mixed
BU-1-GIRO-01,BU-1-GIRO-01-R02,BU-1,R02,143,1.3,2.275942739,6.363317734,0.256208948,2,GIRO,mixed
BU-1-GIRO-01,BU-1-GIRO-01-R03,BU-1,R03,143,1.3,2.900772717,5.868824623,0.406657934,2,GIRO,mixed
BU-1-GIRO-01,BU-1-GIRO-01-R04,BU-1,R04,143,1.3,3.107385824,5.681253568,0.547977606,2,GIRO,mixed
BU-1-GIRO-01,BU-1-GIRO-01-R05,BU-1,R05,143,1.3,3.251116682,5.137100397,0.664856507,2,GIRO,mixed
BU-1-GIRO-01,BU-1-GIRO-01-R06,BU-1,R06,143,1.3,3.670331683,5.03785138,0.831000381,2,GIRO,mixed
BU-1-GIRO-01,BU-1-GIRO-01-R07,BU-1,R07,143,1.3,3.626413921,4.585004058,1.21112956,2,GIRO,mixed
BU-1-GIRO-02,BU-1-GIRO-02-R01,BU-1,R01,182,1.75,1.654719644,5.380284426,0.210320359,4,GIRO,mixed
BU-1-GIRO-02,BU-1-GIRO-02-R02,BU-1,R02,182,1.75,1.994084169,4.259322394,0.550416637,4,GIRO,mixed
BU-1-GIRO-02,BU-1-GIRO-02-R03,BU-1,R03,182,1.75,4.459467626,2.310696418,0.800188992,4,GIRO,mixed
BU-1-GIRO-02,BU-1-GIRO-02-R04,BU-1,R04,182,1.75,3.748798386,0.74573015,1.082991178,4,GIRO,mixed
BU-1-GIRO-02,BU-1-GIRO-02-R05,BU-1,R05,182,1.75,3.704880624,0.270719004,1.315969031,4,GIRO,mixed
BU-1-GIRO-02,BU-1-GIRO-02-R06,BU-1,R06,182,1.75,3.413426386,1.562323828,1.549034231,4,GIRO,mixed
BU-1-GIRO-02,BU-1-GIRO-02-R07,BU-1,R07,182,1.75,3.076443765,2.755155711,1.795870645,4,GIRO,mixed
BU-1-GIRO-02,BU-1-GIRO-02-R08,BU-1,R08,182,1.75,2.874821312,3.356708188,2.128399323,4,GIRO,mixed
BU-1-GIRO-02,BU-1-GIRO-02-R09,BU-1,R09,182,1.75,3.131340967,3.534472913,2.460988519,4,GIRO,mixed
BU-1-GIRO-02,BU-1-GIRO-02-R10,BU-1,R10,182,1.75,3.623419528,3.375503275,2.806833878,4,GIRO,mixed
BU-1-GIRO-02,BU-1-GIRO-02-R11,BU-1,R11,182,1.75,4.080563505,2.570259614,3.240222948,4,GIRO,mixed
BU-1-GIRO-03,BU-1-GIRO-03-R01,BU-1,R01,163,1.5,6.611437964,10.09249052,0.217466311,4,GIRO,mixed
BU-1-GIRO-03,BU-1-GIRO-03-R02,BU-1,R02,163,1.5,6.949804357,6.931121707,0.560305908,4,GIRO,mixed
BU-1-GIRO-03,BU-1-GIRO-03-R03,BU-1,R03,163,1.5,6.86895575,6.178086099,0.750910456,4,GIRO,mixed
BU-1-GIRO-03,BU-1-GIRO-03-R04,BU-1,R04,163,1.5,5.575378033,6.502881262,1.121911391,4,GIRO,mixed
BU-1-GIRO-03,BU-1-GIRO-03-R05,BU-1,R05,163,1.5,5.214054628,4.336149436,1.474706187,4,GIRO,mixed
BU-1-GIRO-03,BU-1-GIRO-03-R06,BU-1,R06,163,1.5,4.181987221,2.431638371,1.878669196,4,GIRO,mixed
BU-1-GIRO-03,BU-1-GIRO-03-R07,BU-1,R07,163,1.5,3.352540398,2.057967122,2.582133415,4,GIRO,mixed
BU-1-GIRO-05,BU-1-GIRO-05-R01,BU-1,R01,131,1.4,2.893944594,6.292472474,0.05115584,2,GIRO,mixed
BU-1-GIRO-05,BU-1-GIRO-05-R02,BU-1,R02,131,1.4,4.046785846,5.455742507,0.37386738,2,GIRO,mixed
BU-1-GIRO-05,BU-1-GIRO-05-R04,BU-1,R04,131,1.4,4.632688716,4.769443759,0.695126374,2,GIRO,mixed
BU-1-GIRO-05,BU-1-GIRO-05-R05,BU-1,R05,131,1.4,4.829320514,4.234798464,1.34149291,2,GIRO,mixed
BU-1-GIRO-05,BU-1-GIRO-05-R06,BU-1,R06,131,1.4,5.555959849,5.10601162,1.884917406,2,GIRO,mixed
BU-1-GIRO-06,BU-1-GIRO-06-R01,BU-1,R01,113,1.1,2.73324551,6.109697652,0.342794558,2,GIRO,mixed
BU-1-GIRO-06,BU-1-GIRO-06-R02,BU-1,R02,113,1.1,2.439795009,6.733568583,0.789062529,2,GIRO,mixed
BU-1-GIRO-06,BU-1-GIRO-06-R03,BU-1,R03,113,1.1,2.752209998,7.298689349,1.187153432,2,GIRO,mixed
BU-1-GIRO-06,BU-1-GIRO-06-R04,BU-1,R04,113,1.1,3.231312856,6.827707665,1.586239936,2,GIRO,mixed
BU-1-GIRO-07,BU-1-GIRO-07-R01,BU-1,R01,124,1.1,1.734116425,6.913166022,0.276880665,2,GIRO,mixed
BU-1-GIRO-07,BU-1-GIRO-07-R02,BU-1,R02,124,1.1,1.500553781,6.635846435,0.585905229,2,GIRO,mixed
BU-1-GIRO-07,BU-1-GIRO-07-R03,BU-1,R03,124,1.1,1.811970639,6.280395002,0.900311619,2,GIRO,mixed
BU-1-GIRO-07,BU-1-GIRO-07-R04,BU-1,R04,124,1.1,1.966680937,6.83726738,1.303897647,2,GIRO,mixed
BU-1-GIRO-08,BU-1-GIRO-08-R01,BU-1,R01,111,1.2,1.649275293,7.647380546,0.136240078,2,GIRO,mixed
BU-1-GIRO-08,BU-1-GIRO-08-R02,BU-1,R02,111,1.2,1.64528277,6.524859988,0.557953048,2,GIRO,mixed
BU-1-GIRO-08,BU-1-GIRO-08-R04,BU-1,R04,111,1.2,2.05351833,7.318291679,1.159276734,2,GIRO,mixed
BU-1-GIRO-08,BU-1-GIRO-08-R05,BU-1,R05,111,1.2,3.565686726,7.223237489,1.877302049,2,GIRO,mixed
BU-1-GIRO-09,BU-1-GIRO-09-R06,BU-1,R06,105,1.1,2.483712771,3.344006557,0.366617688,2,GIRO,mixed
BU-1-GIRO-09,BU-1-GIRO-09-R07,BU-1,R07,105,1.1,3.260258654,2.245111845,0.838670069,2,GIRO,mixed
BU-1-GIRO-09,BU-1-GIRO-09-R08,BU-1,R08,105,1.1,3.954957798,2.034274316,1.558827923,2,GIRO,mixed
BU-1-LECY-01,BU-1-LECY-01-R01,BU-1,R01,146,1.85,2.496779213,1.885954884,0.420341645,3,LECY,mixed
BU-1-LECY-01,BU-1-LECY-01-R02,BU-1,R02,146,1.85,3.478940072,3.532800744,0.615646702,3,LECY,mixed
BU-1-LECY-01,BU-1-LECY-01-R03,BU-1,R03,146,1.85,3.628659715,3.035662109,0.818649936,3,LECY,mixed
BU-1-LECY-01,BU-1-LECY-01-R04,BU-1,R04,146,1.85,4.079814907,1.20516314,1.087568322,3,LECY,mixed
BU-1-LECY-01,BU-1-LECY-01-R05,BU-1,R05,146,1.85,4.373265407,1.264385958,1.330901859,3,LECY,mixed
BU-1-LECY-01,BU-1-LECY-01-R06,BU-1,R06,146,1.85,5.124858016,1.330808226,1.670025529,3,LECY,mixed
BU-1-LECY-01,BU-1-LECY-01-R07,BU-1,R07,146,1.85,5.458233755,1.870862021,2.053696923,3,LECY,mixed
BU-1-LECY-01,BU-1-LECY-01-R08,BU-1,R08,146,1.85,5.585994517,3.2733099,2.430707467,3,LECY,mixed
BU-1-LECY-01,BU-1-LECY-01-R09,BU-1,R09,146,1.85,4.343321479,5.938646461,2.916666667,3,LECY,mixed
BU-1-LECY-02,BU-1-LECY-02-R01,BU-1,R01,141,1.5,2.00705339,2.996144661,0.35429706,2,LECY,mixed
BU-1-LECY-02,BU-1-LECY-02-R02,BU-1,R02,141,1.5,2.473180545,3.064129358,0.552766354,2,LECY,mixed
BU-1-LECY-02,BU-1-LECY-02-R03,BU-1,R03,141,1.5,3.290649797,3.722535659,0.68760022,2,LECY,mixed
BU-1-LECY-02,BU-1-LECY-02-R04,BU-1,R04,141,1.5,3.820657334,4.81719987,0.866446334,2,LECY,mixed
BU-1-LECY-02,BU-1-LECY-02-R05,BU-1,R05,141,1.5,4.530328442,5.312959666,1.1098947,2,LECY,mixed
BU-1-LECY-02,BU-1-LECY-02-R06,BU-1,R06,141,1.5,5.62627623,4.288583973,1.399247408,2,LECY,mixed
BU-1-LECY-03,BU-1-LECY-03-R01,BU-1,R01,128,1.6,7.473816627,4.397299978,0.350245401,2,LECY,mixed
BU-1-LECY-03,BU-1-LECY-03-R03,BU-1,R03,128,1.6,8.403076546,3.90828994,0.572499745,2,LECY,mixed
BU-1-LECY-03,BU-1-LECY-03-R04,BU-1,R04,128,1.6,8.776377522,5.063775159,0.74411664,2,LECY,mixed
BU-1-LECY-03,BU-1-LECY-03-R05,BU-1,R05,128,1.6,8.991973809,5.721344808,1.06168858,2,LECY,mixed
BU-1-LECY-03,BU-1-LECY-03-R06,BU-1,R06,128,1.6,9.304388797,6.07231225,1.355671516,2,LECY,mixed
BU-1-LECY-03,BU-1-LECY-03-R07,BU-1,R07,128,1.6,9.630777619,6.658499681,1.76574554,2,LECY,mixed
BU-1-LECY-04,BU-1-LECY-04-R01,BU-1,R01,111,1.3,4.711988276,-0.906303538,0.465306691,2,LECY,mixed
BU-1-LECY-04,BU-1-LECY-04-R02,BU-1,R02,111,1.3,5.424653778,2.061438209,0.672557227,2,LECY,mixed
BU-1-LECY-04,BU-1-LECY-04-R03,BU-1,R03,111,1.3,5.702134183,0.287478277,0.984818204,2,LECY,mixed
BU-1-LECY-04,BU-1-LECY-04-R04,BU-1,R04,111,1.3,6.554538018,-0.694860878,1.462761042,2,LECY,mixed
BU-1-LECY-04,BU-1-LECY-04-R05,BU-1,R05,111,1.3,6.707252054,-0.025571312,1.807823844,2,LECY,mixed
BU-1-LECY-05,BU-1-LECY-05-R02,BU-1,R02,94,1,2.166754342,6.232208537,0.450885828,1,LECY,mixed
BU-1-LECY-05,BU-1-LECY-05-R03,BU-1,R03,94,1,2.351408569,8.176225732,0.627285452,1,LECY,mixed
BU-1-LECY-06,BU-1-LECY-06-R01,BU-1,R01,109,1.2,3.747793774,3.492541045,0.50145275,2,LECY,mixed
BU-1-LECY-06,BU-1-LECY-06-R02,BU-1,R02,109,1.2,4.439498526,4.822402896,0.721233334,2,LECY,mixed
BU-1-LECY-06,BU-1-LECY-06-R03,BU-1,R03,109,1.2,5.965640755,4.504559619,1.120426499,2,LECY,mixed
BU-1-LECY-06,BU-1-LECY-06-R04,BU-1,R04,109,1.2,7.68641852,6.548510623,1.560668642,2,LECY,mixed
BU-1-LECY-07,BU-1-LECY-07-R01,BU-1,R01,86,0.9,2.592100719,4.419944025,0.44762145,1,LECY,mixed
BU-1-LECY-07,BU-1-LECY-07-R02,BU-1,R02,86,0.9,2.16390254,6.19102202,0.673929913,1,LECY,mixed
BU-1-LECY-08,BU-1-LECY-08-R01,BU-1,R01,85,0.9,2.797715696,1.567879791,0.490067351,1,LECY,mixed
BU-1-LECY-08,BU-1-LECY-08-R02,BU-1,R02,85,0.9,3.004328803,2.71067792,0.701341251,1,LECY,mixed
BU-1-LECY-09,BU-1-LECY-09-R01,BU-1,R01,83,0.95,1.113868776,3.4613485,0.434771039,1,LECY,mixed
BU-1-LECY-09,BU-1-LECY-09-R02,BU-1,R02,83,0.95,0.954167823,2.736913048,0.633279526,1,LECY,mixed
BU-1-LECY-09,BU-1-LECY-09-R03,BU-1,R03,83,0.95,1.178747288,2.178314213,0.743402032,1,LECY,mixed
BU-1-LECY-10,BU-1-LECY-10-R01,BU-1,R01,65,0.7,1.288541693,1.966445653,0.670000833,1,LECY,mixed
BU-2-AMME-01,BU-2-AMME-01-R01,BU-2,R01,170,1.05,4.157669287,2.133260348,0.329525126,2,AMME,mixed
BU-2-AMME-01,BU-2-AMME-01-R02,BU-2,R02,170,1.05,4.246259333,2.968866632,0.742093694,2,AMME,mixed
BU-2-AMME-01,BU-2-AMME-01-R03,BU-2,R03,170,1.05,4.970905997,3.989946891,1.147995219,2,AMME,mixed
BU-2-AMME-02,BU-2-AMME-02-R01,BU-2,R01,181,1.05,-1.231392584,1.979934236,0.26272819,2,AMME,mixed
BU-2-AMME-02,BU-2-AMME-02-R02,BU-2,R02,181,1.05,-0.849161376,3.626390482,0.65909289,2,AMME,mixed
BU-2-AMME-02,BU-2-AMME-02-R03,BU-2,R03,181,1.05,-0.155371918,4.71268181,0.971520571,2,AMME,mixed
BU-2-AMME-03,BU-2-AMME-03-R01,BU-2,R01,169,1,-1.63154088,2.912656787,0.201913379,2,AMME,mixed
BU-2-AMME-03,BU-2-AMME-03-R02,BU-2,R02,169,1,-1.013401348,0.921054203,0.595695899,2,AMME,mixed
BU-2-AMME-03,BU-2-AMME-03-R03,BU-2,R03,169,1,-0.741658849,4.0324346,0.999398488,2,AMME,mixed
BU-2-CACL-01,BU-2-CACL-01-R02,BU-2,R02,181,1.3,-1.22777297,5.405629785,0.309165756,2,CACL,mixed
BU-2-CACL-01,BU-2-CACL-01-R03,BU-2,R03,181,1.3,-2.019111018,3.708872442,0.646988861,2,CACL,mixed
BU-2-CACL-01,BU-2-CACL-01-R04,BU-2,R04,181,1.3,-2.298816667,5.368208243,0.957140645,2,CACL,mixed
BU-2-CACL-01,BU-2-CACL-01-R05,BU-2,R05,181,1.3,-2.176383233,4.780016524,1.263770883,2,CACL,mixed
BU-2-CACL-02,BU-2-CACL-02-R01,BU-2,R01,180,1.3,-1.063532998,4.914485751,0.178302813,2,CACL,mixed
BU-2-CACL-02,BU-2-CACL-02-R02,BU-2,R02,180,1.3,-1.445764206,3.711530076,0.450331027,2,CACL,mixed
BU-2-CACL-02,BU-2-CACL-02-R03,BU-2,R03,180,1.3,-1.809082932,2.874931183,0.664280203,2,CACL,mixed
BU-2-CACL-02,BU-2-CACL-02-R04,BU-2,R04,180,1.3,-2.399351438,2.980461498,0.992684222,2,CACL,mixed
BU-2-CACL-02,BU-2-CACL-02-R05,BU-2,R05,180,1.3,-2.497895421,4.940443166,1.294351936,2,CACL,mixed
BU-2-CACL-03,BU-2-CACL-03-L01,BU-2,L01,148,1.15,-1.740581743,5.383886805,0.182067837,2,CACL,mixed
BU-2-CACL-03,BU-2-CACL-03-L02,BU-2,L02,148,1.15,-2.034222905,5.387191605,0.556425807,2,CACL,mixed
BU-2-CACL-03,BU-2-CACL-03-L03,BU-2,L03,148,1.15,-2.427403444,1.400502294,0.797691516,2,CACL,mixed
BU-2-CACL-03,BU-2-CACL-03-L04,BU-2,L04,148,1.15,-2.211402996,2.161412972,1.179270557,2,CACL,mixed
BU-2-CACL-03,BU-2-CACL-03-L05,BU-2,L05,148,1.15,-2.029245936,4.040888545,1.54212436,2,CACL,mixed
BU-2-CACL-04,BU-2-CACL-04-R01,BU-2,R01,158,1.15,-1.214018438,6.753006679,0.164724632,2,CACL,mixed
BU-2-CACL-04,BU-2-CACL-04-R02,BU-2,R02,158,1.15,-1.69777981,4.906522346,0.524363935,2,CACL,mixed
BU-2-CACL-04,BU-2-CACL-04-R03,BU-2,R03,158,1.15,-2.378629149,2.501350073,0.872104311,2,CACL,mixed
BU-2-CACL-04,BU-2-CACL-04-R04,BU-2,R04,158,1.15,-2.192490514,2.540617274,1.304502587,2,CACL,mixed
BU-2-CACL-05,BU-2-CACL-05-R01,BU-2,R01,141,1.15,-1.237907889,5.560096854,0.209011852,2,CACL,mixed
BU-2-CACL-05,BU-2-CACL-05-R02,BU-2,R02,141,1.15,-2.364693636,3.225683834,0.558537671,2,CACL,mixed
BU-2-CACL-05,BU-2-CACL-05-R04,BU-2,R04,141,1.15,-2.594629597,2.478800603,1.052651982,2,CACL,mixed
BU-2-CACL-05,BU-2-CACL-05-R05,BU-2,R05,141,1.15,-2.359716667,6.219934154,1.645176468,2,CACL,mixed
BU-2-CACL-06,BU-2-CACL-06-R02,BU-2,R02,146,1.2,-1.786369856,4.182978619,0.52029355,2,CACL,mixed
BU-2-CACL-06,BU-2-CACL-06-R03,BU-2,R03,146,1.2,-2.946998992,2.103217301,1.010077071,2,CACL,mixed
BU-2-CACL-06,BU-2-CACL-06-R04,BU-2,R04,146,1.2,-2.344785761,5.141377408,1.556913102,2,CACL,mixed
BU-2-CACL-07,BU-2-CACL-07-R01,BU-2,R01,133,1.05,-1.897853958,5.678651263,0.432727077,2,CACL,mixed
BU-2-CACL-07,BU-2-CACL-07-R03,BU-2,R03,133,1.05,-1.808268519,4.079996948,1.486062491,2,CACL,mixed
BU-2-CACL-08,BU-2-CACL-08-R01,BU-2,R01,125,1,-1.247861826,4.234018679,0.486530552,2,CACL,mixed
BU-2-CACL-08,BU-2-CACL-08-R02,BU-2,R02,125,1,-2.047163024,2.449071023,1.0857732,2,CACL,mixed
BU-2-CACL-08,BU-2-CACL-08-R03,BU-2,R03,125,1,-1.756508043,1.649938278,1.583934931,2,CACL,mixed
BU-2-CACL-09,BU-2-CACL-09-R01,BU-2,R01,116,0.9,-1.781211906,2.881554657,0.251054388,1,CACL,mixed
BU-2-CACL-09,BU-2-CACL-09-R02,BU-2,R02,116,0.9,-3.188698697,1.067986457,0.617059949,1,CACL,mixed
BU-2-CACL-10,BU-2-CACL-10-R09,BU-2,R09,87,0.8,-1.490556926,2.943980703,0.339771711,1,CACL,mixed
BU-2-CACL-10,BU-2-CACL-10-R10,BU-2,R10,87,0.8,-3.123998102,0.298916881,0.855352111,1,CACL,mixed
BU-2-CAIN-01,BU-2-CAIN-01-L01,BU-2,L01,191,1.65,-1.311295557,5.042081932,0.316916117,2,CAIN,mixed
BU-2-CAIN-01,BU-2-CAIN-01-L02,BU-2,L02,191,1.65,-1.846817405,5.914702991,0.525737146,2,CAIN,mixed
BU-2-CAIN-01,BU-2-CAIN-01-L03,BU-2,L03,191,1.65,-1.558153212,4.478055574,0.621245653,2,CAIN,mixed
BU-2-CAIN-01,BU-2-CAIN-01-L04,BU-2,L04,191,1.65,-1.431738203,4.076801884,0.716809712,2,CAIN,mixed
BU-2-CAIN-01,BU-2-CAIN-01-L05,BU-2,L05,191,1.65,-1.161986491,4.257923175,1.033759592,2,CAIN,mixed
BU-2-CAIN-01,BU-2-CAIN-01-L06,BU-2,L06,191,1.65,-0.854409816,4.456557492,1.369745167,2,CAIN,mixed
BU-2-CAIN-01,BU-2-CAIN-01-L07,BU-2,L07,191,1.65,-0.877303873,4.910329372,1.603464365,2,CAIN,mixed
BU-2-CAIN-01,BU-2-CAIN-01-L08,BU-2,L08,191,1.65,-0.771792133,6.162531031,1.900294404,2,CAIN,mixed
BU-2-CAIN-02,BU-2-CAIN-02-L02,BU-2,L02,303,2.25,-0.890243992,3.64509386,0.241109655,4,CAIN,mixed
BU-2-CAIN-02,BU-2-CAIN-02-L03,BU-2,L03,303,2.25,-1.489471041,3.799307851,0.445590606,4,CAIN,mixed
BU-2-CAIN-02,BU-2-CAIN-02-L04,BU-2,L04,303,2.25,-1.666651132,4.602703573,0.569294753,4,CAIN,mixed
BU-2-CAIN-02,BU-2-CAIN-02-L05,BU-2,L05,303,2.25,-1.694522158,5.493598427,0.670290849,4,CAIN,mixed
BU-2-CAIN-02,BU-2-CAIN-02-L06,BU-2,L06,303,2.25,-1.375996152,5.141450413,0.889455037,4,CAIN,mixed
BU-2-CAIN-02,BU-2-CAIN-02-L07,BU-2,L07,303,2.25,-0.144694058,4.133823179,1.291153174,4,CAIN,mixed
BU-2-CAIN-02,BU-2-CAIN-02-L08,BU-2,L08,303,2.25,-0.286039973,3.085931569,1.579259968,4,CAIN,mixed
BU-2-CAIN-02,BU-2-CAIN-02-L09,BU-2,L09,303,2.25,0.093205053,3.481397555,1.823076336,4,CAIN,mixed
BU-2-CAIN-02,BU-2-CAIN-02-L10,BU-2,L10,303,2.25,2.399532418,4.099389994,2.163737599,4,CAIN,mixed
BU-2-CAIN-02,BU-2-CAIN-02-L11,BU-2,L11,303,2.25,4.298743732,4.267894801,2.495241188,4,CAIN,mixed
BU-2-CAIN-02,BU-2-CAIN-02-L12,BU-2,L12,303,2.25,4.018042688,3.61215393,3.142590317,4,CAIN,mixed
BU-2-CAIN-03,BU-2-CAIN-03-R01,BU-2,R01,221,1.6,-0.605832845,4.796834262,0.221151791,2,CAIN,mixed
BU-2-CAIN-03,BU-2-CAIN-03-R02,BU-2,R02,221,1.6,-1.876950689,5.214802131,0.430467842,2,CAIN,mixed
BU-2-CAIN-03,BU-2-CAIN-03-R03,BU-2,R03,221,1.6,-1.773429737,5.098727486,0.567964194,2,CAIN,mixed
